,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
10,gp:AOqpTOENMu8J9MbENvrahka_QbNtRVNP5rd_u6gKYwu3eUQLINgnzVWXFpEpM0m4TFfqn3hF58vriFdkZ1u2Og,Ayumi Yumi,https://play-lh.googleusercontent.com/a-/AOh14Gjwc8o-8aWoxI5SAefJd9E8GDJ_FJmtUVJG-ep1Tw,sangat membantu cocok untuk para pelajar video penjelasannya mudah dipahami dan sudah ada materinya yang males nulis tinggal di print selesai deh.... senang banget bisa belajar dengan Quipper Terima kasih Quipper. semoga kita semua dapat nilai yang bagus Aamiin....,5,8,6.0.42,2021-03-16 17:55:41,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",2021-03-24 08:48:54
11,gp:AOqpTOGf4A3fG6pO9O_0HHgagMs5XJy5CdGMrgED68TP79yEr-XXbVTGa0f-YlMxYUJz2Zk3ws1XpxU8XZDrLQ,Windy Santhika,https://play-lh.googleusercontent.com/a-/AOh14GglGJ3pYQjNGhotxx6sx-XacRDjmawVaoxUgE1m,Kenapa ya kak saya mau masuk ke quipper nya terus ngk bisa padahan nama pengguna sama pasword nya sama,3,6,6.0.45,2021-05-19 00:10:13,,
12,gp:AOqpTOF3kHy1RBB5oTYOHSZN_jYD5RKogXvgL_IFixITOdHyknvohFv2yXiQW7jhUpsP0I22rTyaGzC6GN1fOQ,Riri .G,https://play-lh.googleusercontent.com/a/AATXAJyFbXcoEF7TtLtXCu0hgxRcIo2fE_jvAZjGeb_v=mo,Bisa perbaiki bug? ktika masuk aplikasi malah auto kluar (out). Saya g mau dengar alasan hrus updrage app pdhal uda updrage app yg terbaru atau malah nyuruh alasan klasik ada mslh dengn jringan saya (kmi) pdhl jaringan baik2 saja bhkn ad yg pke Wi-Fi. Intinya msalahnya ada di bug. Dia sering kluar tiba2 saat milih mapel (scroll). Pdahl uda bersihin cache dan tab layer app lain uda dihilangkan. Tolong yak!✨ Klo ngsi Alasan maslah jaringan auto 1 bintang,3,17,6.0.42,2021-03-19 14:26:27,"Halo, terima kasih untuk masukannya, boleh tolong kirimkan masukan lebih detail ke email kami di info-id@quipper.com atau hubungi WA di 0811 9941 637.",2021-02-24 10:35:00
13,gp:AOqpTOGdbnOPNfnLlVxEwOPFRTtxKRQjmdAcZ9uOqi6k_0oAwXaUi-EkaAOyMin_dUmkBbQ3PX4ficz76JBBbw,Ryan G P Sihaloho,https://play-lh.googleusercontent.com/a-/AOh14GhFwK3xUm6CVkMoHpw1GkhZG7d_fk0OwkzOvSTkYg,Best teacher Ferry Isnaeni. Tolong video matematika pak ferry yang menjelaskan diperbanyak. Sangat Mudah dimengerti dan jelas. Tidak seperti guru lainnya. Satu satunya alasan saya berlangganan quipper karna enak pengajaran pak ferry. Edit: mantap dibalas developernya. Dah bintang 5 tuh. Kelas 12 mtk kurtilas revisi tolong diisi kak ferry. Supaya bulan juni saya lanjut langganan lagi.,5,6,6.0.43,2021-03-30 10:20:44,"Halo, terima kasih untuk masukannya, masukan kamu akan menjadi pacuan kami untuk mengembangkan Quipper Video kedepannya. Mohon berkenan untuk update ke bintang 5 ya. :)",2021-03-24 08:48:08
14,gp:AOqpTOHj_kD7p7RpmxCTELBY2jAzbv2RtdZdWCw1jGSxgUChs7tqCmYFj43ycxjHixxgQCzreBaFFATL1KfbLQ,Dandy N. Yasin,https://play-lh.googleusercontent.com/a-/AOh14Gh1qWC61-nQQwrORss6RwBk5ihDiDUphBa1GrIJoQ,"Jadi gini Pak/Bu/Mas/Mbak, materi sejarah soal verifikasi kepake banget, soalnya banyak materi sejarah yang nggak nyambung sama data2 yang ditemukan di luar, ditambah pengejaan kata yang saya rasa kurang tepat di beberapa bahasa yang ada dalam materi. UDAH ITU AJA DULU YANG PENTING KEBACA",3,36,6.0.44,2021-04-10 21:08:55,"Halo, terima kasih untuk masukannya, boleh tolong kirimkan masukan lebih detail ke email kami di info-id@quipper.com atau hubungi WA di 0811 9941 637.",2021-04-15 03:25:23
15,gp:AOqpTOHVVtITsDhIynicl6453pWfBpUY6u3QwZST-z9zhEmsAZtAlQKB6No3C8JtlKkNal-XRlAN1vRpIG1nYw,Lidia Katarina,https://play-lh.googleusercontent.com/a-/AOh14GjZi6mZkErUO2Ds_ZsSbaGU5C0r4VkCDoomSuWF,"Apk nya bagus banget, tapi ada dari beberapa video pembahasan soal yang penjelasannya agak sedikit beda sama yang dicari. Tapi tetap good banget apk nya.",5,0,6.0.43,2021-04-05 08:12:28,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",2021-04-15 03:13:24
16,gp:AOqpTOF1lTuRYpVyby3IoFZuw2XLnEN2QxKYi1bBWWBeAOCYoRpgQnWT1kkAuC1d_AINatcEsOl4mjGf0dDOkA,Keffita Alfi Khusni / 17,https://play-lh.googleusercontent.com/a/AATXAJzYAth1AiK_dt9DzltfEVhRhZbS2_TBWLMDe84G=mo,Aplikasi ini sangat membantu saya untuk mengerjakan tugas tugas dari guru saya. Terima kasih Quipper,5,0,6.0.45,2021-04-27 04:13:55,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",2021-05-20 04:48:20
17,gp:AOqpTOFnqq-VSXXIdjcrXETECes3kEaMueXthMXbL7dLQxbjBdXnWNBckqfGsCfREado637aNxZlnMVWMkwZfQ,Tri Hadi,https://play-lh.googleusercontent.com/a/AATXAJxuHQCA0K5S5X_E6P2j_LX9meFR5h0DO2gNnk8=mo,Percuma make quipper Video yg udah di download gk bisa di tonton,1,0,6.0.45,2021-05-24 07:26:55,"Halo, terima kasih untuk masukannya, boleh tolong kirimkan masukan lebih detail ke email kami di info-id@quipper.com atau hubungi WA di 0811 9941 637.",2021-04-22 13:39:07
18,gp:AOqpTOEn-TiAx1IEF7FAFY7Mdh0LhTmf4zUKfFHtsLlBqdZ5it5Mozy5Fqme5x9M2C4xgN0S-sj6rzvUSFEVwA,Gulista Qisra,https://play-lh.googleusercontent.com/a-/AOh14GjN6Hs77xotjwFZWOqy9QoqoSn4QeGQJlUgcTxYnw,KEREN!!!!! sangat membantu dalam belajar dan sangat mudah memahami materi karena ada video pembahasan nya juga jadi ga perlu bingung,5,0,6.0.43,2021-04-01 13:18:42,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",2021-04-15 03:14:05
19,gp:AOqpTOEdGB7V4yWlRSfz34_FaiREt1J41-jDzQiwZG4Zzih4Nx2TBp_z-Bk78wK4aroG3hyZzGjBBvhguAGU7A,Arie Surya Lesmana,https://play-lh.googleusercontent.com/a-/AOh14GgIbrew8uj12pyew599R29uEvxrB86aTBPW46ac,"Update perbaikan bug dan peningkatan performa itu salah besar -Keluar dari materi terjadi blank -Sebagian pdf tak bisa di unduh -Kadang2 terjadi hang -menu2 yg lbih berat dibuka, sebelumnya mulus. Segera perbaiki atau Quipper akan ditinggalkan oleh pelanggan",2,8,6.0.44,2021-04-24 05:18:33,"Halo, mohon maaf untuk ketidak nyamanannya, pastikan kamu menggunakan koneksi internet yang stabil untuk penggunaan Quipper Videonya, jika kendala masih berlanjut silakan kirimkan email ke info-id@quipper.com dengan info detail ya.",2021-04-29 08:09:58
20,gp:AOqpTOF2A5q6uKcnRHXV72hsJY2OZHEneuOtiYvqxshnjLmUvfDCjboaM4IuBEzafrTPlGIKd7ebTOpXPEosGQ,Maria Yuliana,https://play-lh.googleusercontent.com/a-/AOh14GjDrFq-2TV03teIliT9HF1BbrPm0u-MmCp9svBi,"Tiap buka soal terus aja Loading image Padahal udah di update truss Sama keluar sendiri, masalah jaringan dan kuota lancar lancar aja Kan jadi numpuk ujungnya kalo soal dibuka gak bisa kelihatan seluruhnya Kapan selesainya",1,1,6.0.43,2021-04-23 14:21:08,"Halo, mohon maaf untuk ketidak nyamanannya, pastikan kamu menggunakan koneksi internet yang stabil untuk penggunaan Quipper Videonya, jika kendala masih berlanjut silakan kirimkan email ke info-id@quipper.com dengan info detail ya.",2021-04-29 08:10:07
21,gp:AOqpTOHisHrnVHPOiukC1WWXnycNSFLqeKC13Tm6D6GlufO8QS-wBUIc6a5qP8nnZ5VTVD2rOxGFjH3-Irxcww,Adiv Motovlog,https://play-lh.googleusercontent.com/a-/AOh14GghFT8whSN4h4g_Cv81j0hRJO9AihKrIO_5MMMhHA,"Pas udah ngerjain tugas sering keluar sendiri, terus pas saat ngerjain soal... Tulisan ga bisa memuat... Cuma gambar gunung doang... Malah tugas ku banyak lagi, malah bermasalah nih quipper",1,30,6.0.44,2021-04-06 08:43:54,"Halo, mohon maaf untuk ketidak nyamanannya, pastikan kamu menggunakan koneksi internet yang stabil untuk penggunaan Quipper Videonya, jika kendala masih berlanjut silakan kirimkan email ke info-id@quipper.com dengan info detail ya. Pastikan juga kamu memory ram hp kamu masih tersedia yah. :)",2021-04-15 03:30:20
22,gp:AOqpTOGOhJC5cYb0i7acqng8nGXTalIo1FAA2zf0fdK7mYJNpIAHz3x1_WMvnzV594d4ePFO0i9Rx4uTuV2xdg,salsa salsha,https://play-lh.googleusercontent.com/a-/AOh14GjM3c857NvNlMvCl8WcweeLFATaFSYloRgNO8eJrQ,"Kenapa ya sejak aku update selalu ngk bisa kebuka tgsnya, padahal materi sama pesannya baik baik aja karna ini aku ngk bisa kerjain tugas, tolong dong ya😊, ngk marah kok cuma mau minta tolong 😭",3,2,6.0.42,2021-03-10 12:15:47,"Halo, terima kasih untuk masukannya, boleh tolong kirimkan masukan lebih detail ke email kami di info-id@quipper.com atau hubungi WA di 0811 9941 637.",2021-03-18 09:06:07
23,gp:AOqpTOEFaat9LFRas22giU9F8vLXUVfTkrQNiASS2INn2lFrafHqWclqkTTQW45S-tYJ8A4G6aW1XwLpLGRUxw,Muhammad Afif,https://play-lh.googleusercontent.com/a-/AOh14Gi7NcrUHf-kmJMnYF5DgtOc8RgC0WXmPgqmTktZMA,"Iklannya berlebihan, kakak² nya bilang mau bahas tentang solusi buat yg masih galau nentuin jalan setelah lulus SMP, tapi yg di bahas malah cmn ngendorse ni aplikasi doang:(",1,5,6.0.42,2021-03-18 10:41:03,,
24,gp:AOqpTOFmRfCabl_PhiaqeEm0dJFHvWXn4_2Dz1G4SEAEWSQZmjgZNREQgk1adg0ogLK1uki3i71fj-cvPUmT8Q,Rizky Firdaus,https://play-lh.googleusercontent.com/a-/AOh14GhslxHGBCY6LUcyRH5lkX5Ghnjg24NNToSGDblglA,"Kenapa saat memutar video selalu aja ada tulisan tidak ada internet di bawahnya, padahal internet bagus dan stabil, tolong di perbaiki, ini sangat mengganggu sekali",3,6,6.0.43,2021-03-23 04:11:43,"Halo, mohon maaf untuk ketidak nyamanannya, pastikan kamu menggunakan koneksi internet yang stabil untuk penggunaan Quipper Videonya, jika kendala masih berlanjut silakan kirimkan email ke info-id@quipper.com dengan info detail ya.",2021-04-02 06:55:34
25,gp:AOqpTOFkTOMTTi8Xwnu0c1omK3-531TyqlwXjgpLHUmrjkPH9IVDXx6j7O2ngg2F1Xc4OUjRub5Jy0utNw-YxQ,FADHIL࿐,https://play-lh.googleusercontent.com/a-/AOh14GgT6ppneK3IEJancmkQyhrh7Ur4PBEJ-c-3SBI9gQ,Thanks aplikasi ini sangat membantu saya 🙂,5,0,6.0.46,2021-05-24 00:38:16,,
26,gp:AOqpTOF11-L5ljZIoMZR8kxoSdvjUgj3vqm5brfUdvL6bIT-K0x65rVMkskzDnt_cBt3sFuadh8VODTNpoWgsA,Raffiakbr 1903,https://play-lh.googleusercontent.com/a-/AOh14GhY5V0drQKVSODzg55KlhPiIvRb0YnIlRdjRUOz_A,"Pas lagi ngerjain pasti ada tulisan ""terputus dari sambung"" Abis itu ""tersambung ke jaringan"" Udh itu ngulaaaaaaaaaang terus tulisan itu padahal internet baik baik aja",4,4,6.0.42,2021-03-05 01:59:53,"Halo, mohon maaf untuk ketidak nyamanannya, pastikan kamu menggunakan koneksi internet yang stabil untuk penggunaan Quipper Videonya, jika kendala masih berlanjut silakan kirimkan email ke info-id@quipper.com dengan info detail ya.",2021-03-12 06:15:19
27,gp:AOqpTOHQYWiq4a-RCAUpyG1l3i_riUqBOUpYKV9QMs0IgRNtUIJ0kYB0nfEv-2eD-GK-CMxRvxnWB8aUJRdcig,Rassi Aulia,https://play-lh.googleusercontent.com/a-/AOh14Ggig0UPcEnrnCoofiYrbeH_yJDDe_8tqV7Ik-2t1w,"bagus sii cukup bagus cuman kok aku jawab soal tiba tiba pembahasannya ada (-)nya jadi salah soal sama pembahasan beda, kan jadi nyeselll",3,0,6.0.42,2021-03-13 01:41:29,"Halo, terima kasih untuk masukannya, boleh tolong kirimkan masukan lebih detail ke email kami di info-id@quipper.com atau hubungi WA di 0811 9941 637.",2021-03-18 08:58:08
28,gp:AOqpTOEt6LSl4xMJIQbifBQGx5F5RgomwTQznEU5-nRzVvqKCeTUZdi8FDf2K708OMAFE9j-saD25jBAW2rDeQ,Fathan Hakim,https://play-lh.googleusercontent.com/a/AATXAJxkwksDB77CXfviXgMbmAerT0yUJrbyYPE1toxt=mo,"Masih sering mengalami gangguan server, WiFi bar saya sudah full tapi sering tertulis ""tidak ada koneksi internet"". Overall bagus lah",4,0,6.0.43,2021-03-21 04:00:18,"Halo, mohon maaf untuk ketidak nyamanannya, pastikan kamu menggunakan koneksi internet yang stabil untuk penggunaan Quipper Videonya, jika kendala masih berlanjut silakan kirimkan email ke info-id@quipper.com dengan info detail ya.",2021-03-24 08:41:53
29,gp:AOqpTOEIw9hSMsd05LcUc7Yt7oBlSwZ6N1VNp0NaA5CLDlmNGzdpUjIIf--_flyCm9U_-ZKxLdq2soe4-mzcWg,Lynnn daa,https://play-lh.googleusercontent.com/a/AATXAJxOHiJj4EBoDDNdrYwfaynz60VQJuh5x0NXTrCI=mo,"quiper ini bagi saya sangat membantu saya untuk belajar lebih praktis ,lebih mudah di pahami dan di mengertii ,tetapi mengapa tiba tiba dari bulan desember kemaren quiper tidak bisa berfungsi dan sulit banget untuk di buka.",5,6,6.0.42,2021-03-20 19:12:56,"Halo, terima kasih untuk masukannya, boleh tolong kirimkan masukan lebih detail ke email kami di info-id@quipper.com atau hubungi WA di 0811 9941 637.",2021-03-24 08:42:21
30,gp:AOqpTOE5jA8pcWu8bOS6blBCl04XNZqe9D4KPp3sUDmkw2dQo4Xe8u63JeCJ4Bqar9MtXiejOdgruFFftwiTBA,nurulfalah rasyidah,https://play-lh.googleusercontent.com/a-/AOh14GhMflwXSjdJBLfpjTf7abSJy7-FgdwhalRL3qvnUA,Apk nya sering keluar keluar sendiirii gak enak bgt buat ngerjain soal tb tiba keluar.. Saya merasa dirugikan. Jd males buat buka quipper padahal dah bayaar.,1,3,6.0.44,2021-04-20 02:37:50,"Halo, pastikan memori ram hp kamu saat menggunakan aplikasi kami mencukupi ya, kami sarankan untuk coba menutup aplikasi yang tidak dipakai terlebih dahulu agar pembelajaran kamu lebih nyaman, jika kendala masih berlanjut silakan hubungi kami di info-id@quipper.com dengan info detail mengenai kendala kamu ya. :)",2021-04-29 08:12:41
31,gp:AOqpTOETGmcSfDy2DIjzVwVP0BxHKdTgGKL6tNK4tVj0xiM8wAwk48PdWqpAKkFoWuuNdZlVjaHSqS0323_qVA,Shofiatun Athriani,https://play-lh.googleusercontent.com/a-/AOh14GimC32aSBKMvKK2y3nzb8Zx5A2TjNJn_9UhRNcrJQ,aplikasi ini sangat membantu sekali terutama untuk para pelajar yang sulit memahami materi dan cara penjelasan materinya pun sangat bagus😍😍,5,0,6.0.42,2021-03-14 06:22:33,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",2021-03-18 08:57:40
32,gp:AOqpTOFa_iOjEmXCsSCTKPKS3SV7gevaIaWcasTSIjz_qjcsUWp0qOFSSP0MqRQUugRmtMXR1Jp7q5zi2hXrYw,jjevishel adrerica,https://play-lh.googleusercontent.com/a-/AOh14GhdnMnE_MfYZE_mINFumMkNK4ykbPzIzatUfxESnQ,"kenapa setelah mengerjakan tugas trus pencet ""kembali ke materi"" suka keluar sendiri dari aplikasi?",2,1,6.0.43,2021-03-25 01:33:10,"Halo, terima kasih untuk masukannya, boleh tolong kirimkan masukan lebih detail ke email kami di info-id@quipper.com atau hubungi WA di 0811 9941 637.",2021-04-02 06:54:20
33,gp:AOqpTOH2KeHOIj2QYtLnIp8X2e1gkDv3KYhnZjs3h0Bof1PAYBQIu-XJHl0Jaws24dikIgKRBEXVnlea270FQg,salsa syabila,https://play-lh.googleusercontent.com/a-/AOh14Gj4vHTpgyFoKYYGJmsQyXrvSBVNk7PwAIrR7eKaJw,"kenapa saat saya mengerjakan soal tidak muncul gambarnya, hal itu membuat saya bingung dalam mengerjakan soal dan menjawabnya😢",5,1,6.0.43,2021-03-21 10:11:27,"Halo, terima kasih untuk masukannya, boleh tolong kirimkan masukan lebih detail ke email kami di info-id@quipper.com atau hubungi WA di 0811 9941 637.",2021-03-24 08:40:33
34,gp:AOqpTOEeeZSAh_I57SqWNh8gSt8TZTwvs_crk_-YR0zpitfDX5zOn_cmOKbdGOi98OEX-4DN3njiUUI_2XgNFw,Nur Aiza,https://play-lh.googleusercontent.com/a-/AOh14GiN2uHq_CqwvxrYGcjVOsLR-vXn5PmayVa9qiJ7,Kenapa tidak ada bunyi notif tugas masuk? Kasih tau gimana caranya. Aku nyarinya ga nemu,4,0,6.0.43,2021-04-30 06:20:19,"Halo, pastikan kamu sudah mengaktifkan notifikasi di setting aplikasi Quipper kamu yah. :) Jika kendala masih berlanjut hubungi kami di info-id@quipper.com ya.",2021-05-20 04:47:51
35,gp:AOqpTOF7__GbuELf8OUa-zpJ7GYZVMKQYnUyE2_hsw0LRAG_ZFB8gachdaAwNJru8IIam8HCIuLYsN_JVIvC7w,youngky yosh,https://play-lh.googleusercontent.com/a-/AOh14GjMQFC062_Prr44z85gEUqXwMs0vN7XXec0cBGM,server ga lancar !!!!!!!!!!!!!!!!!!!!!! WiFi kenceng ttep ae buffering mulu pas buka tugas!!!!!!!!,1,3,6.0.44,2021-04-10 12:22:18,"Halo, mohon maaf untuk ketidak nyamanannya, pastikan kamu menggunakan koneksi internet yang stabil untuk penggunaan Quipper Videonya, jika kendala masih berlanjut silakan kirimkan email ke info-id@quipper.com dengan info detail ya.",2021-04-15 03:25:29
36,gp:AOqpTOH-2U38cqjK88qqtAeLzCh64gDDG0u3BF6NfwkCi4y4SPMc-aGSHRfJQZqGhsJOSmVY0_RNlIjDE864oA,Ariosni - kon,https://play-lh.googleusercontent.com/a-/AOh14GjG-E2mZ9YbAal_gw2BRKOjiRe6r91duX-MvysyMA,Kurang berguna karena harus pakai paket belajar gak ada yang gratis lagi jadi kurang efektif.. kecewa.. 😭😭,2,3,6.0.44,2021-04-09 02:57:30,,
37,gp:AOqpTOHQxPT6huK_0Xc4i-KSkawhIPUiT8Q7mvPDsdnnQy8ZFYlyAxgYplKLVQ3rkTbdKpZRXkR_LGna610oow,Faris Fauzan,https://play-lh.googleusercontent.com/a-/AOh14GhtM3I5TZRz6hDMc62o2p_ktvVi7FxFcsiqKMaLJg,"Min kenapa saya udah berhari2 buka soal yg pake gambar masih loading terus padahal koneksi internet saya lancar, tolong ditanggapi secepatnya....",2,2,6.0.44,2021-04-09 15:28:39,"Halo, terima kasih untuk masukannya, boleh tolong kirimkan masukan lebih detail ke email kami di info-id@quipper.com atau hubungi WA di 0811 9941 637.",2021-04-15 03:26:20
