,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
10,gp:AOqpTOFji0UhsNlSVwT2va7CmhZFDp48lSPfS7s5JNlh0UHVUmYtpchl_XIZLsfnvG9kmMYTT1-RisCaSTkF9EA,Aditya Wahyu,https://play-lh.googleusercontent.com/a-/AOh14GhgyBqhh1OHtlNdSD8lOMGTjn6fkEMC9fCpq50Ujg,"jujurly aplikasi nya bagus banget, biaya berlanggananya juga sangat terjangkau. seneng banget bisa belajar hampir 2 tahun sama zenius, lo pasti dah tau kan video pembelajarnya tuh seruuuuu banget tutornya. udah kyk diajarin sama kakel bahkan teman di kelas. enjoyyyy banget deh. SARAN AKU SIH ""untuk zenbot via laptop, tolong bisa diakses, soalnya saya gabisa buka history pencarian ZENBOT via laptop, kalau di hp bisa, tapi di laptop enggak bisa"" SO SAD :(",5,0,2.3.8,2021-05-22 15:10:20,"Hai, terima kasih atas ratingnya ya. Terima kasih atas kritik dan saran dari kamu. Akan kami sampaikan ke team Zenius untuk dijadikan masukan dan perbaikan. Semoga Zenius bisa lebih baik lagi ke depannya.",2021-05-23 01:01:46
11,gp:AOqpTOHYi0X9IgddnyPilV2mY5sJmh37XIPDHLexXZvV7gfnIOZ2vzRlB6e0nk2eUASV1I1_8KX1fEjoWsHH4XA,Irni Gresia Limbong,https://play-lh.googleusercontent.com/a/AATXAJwecr9anjBvtll1zx3X8X6R5AbAlzLT9qXpI0y-=mo,"aplikasi ini sangat burikkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk tapi boong,ayo cepat download aplikasi ini",5,0,2.4.0,2021-05-18 01:17:41,,
12,gp:AOqpTOH7xs5Gj1UgQUToK3HEsYIHNiaGw4T4qscBrfc4hHjEmTAak9EA0O0wtvJw3TwQQJdkDaBwG08RtqUhtSw,Yanti Ok,https://play-lh.googleusercontent.com/a-/AOh14Gjq_S2TD8CMwSNz0BeNtjPSfD1deiYv25giTcB7,"Sangat membantu dalam mempelajari materi materi yang saya butuhkan. Mudah dipahami, Terima kasih Zenius.",5,0,2.4.0,2021-05-19 11:11:56,,
13,gp:AOqpTOG52BI0rYVFa6Rfx4dL5vcD4I60J42QMzz39zstmTX58ujhEAOe6hMpJOYYifiPhihxEDqbXgBkmP8LQyU,MARVEL 01,https://play-lh.googleusercontent.com/a-/AOh14GjJxxfVSMKJw_GMCLlon_X4dFJ4mwefS9J60XCa,saya pengguna aplikasi zenius sudah 6 bulan dan saya merasa lebih cepat paham belajar di aplikasi zenius the best la..,5,0,2.4.0,2021-05-20 01:40:03,,
14,gp:AOqpTOHRgKmu80UUzMqLZ8KbPyKeDsJw6xuX1D0dTWPTNynInPztPwnROwA8Xss4hdguyIhZCPurxXYEty40_h0,35. Ulfatur Roziana A. H.,https://play-lh.googleusercontent.com/a-/AOh14GhWadGrf1LUqxl_UyHdbdWu9BpGB2qg4yURFscg8g,"bagus bangeetttttt 😍 mantappp, puas banget belajar di zenius, bener-bener ngebantu banget, thank you ❤💐",5,0,2.4.0,2021-05-07 21:57:09,,
15,gp:AOqpTOFZMlHOI9OkGfoE6CB08aeOLQY-nUH_eftg1mnOmIHtgLeyycfKijxzj8QJIH6KwYSFwIYWJa_Pf5Zun-E,Shnja Yeu,https://play-lh.googleusercontent.com/a-/AOh14Gio4l7DRGsTNp2UBJdo1ZMZmgGXTcnkzc-UCTF-,"ZENIUUSS!!!! Gua cuma mau ngucapin, terimakasih banyakk telah mengajarkan kami sebagai seorang murid🤧 Dan gua juga mau minta maaf, karena di masa pandemi ini keluarga gua g mampu beli paket premium nya :( Setelah gua udah kerja dan mempunyai cukup duit, gua bakal beli paket premium dari zenius untuk support zenius agar mampu berdiri kokoh dari masa ke masa dan mampu terus berkembang sesuai zamannya🤜🤛💪💪",5,107,2.3.7,2021-04-27 05:05:25,,
16,gp:AOqpTOGnmjKoFENE6brqLATZFJodtB24kX6sSm6PznRUe5LzRuHLAG-B2x5Ft7QFwtYAhfAIGACbw090mZzcDoc,Nurul Fadilah,https://play-lh.googleusercontent.com/a-/AOh14GirlwawUdWYPKHm0kuSiz7v2PulbSsIGD-3l4AQ5Q,"Halo, saya barusan download dan run this app, secara keseluruhan udah bagus banget, keren😊, apresiasi sejenak untuk tim zenius 👏🏼. Dulu sempet download, kelas 10 baru awal masuk.. dan itu masih jadul banget dibandingin app sebelah. Tapii.. bener banget.. L E M O T ""lemot"" :( Semoga cepet dibenerin ya :^ Ini bukan masalah kuota atau jaringan, tapi emang lemot :(",5,135,2.3.6,2021-05-04 07:07:23,"Hai, Zenius Fellow.

Terimakasih telah memilih Zenius sebagai partner belajar kamu. Yuk dukung zenius agar lebih semangat dalam menemani kamu belajar dengan merubah rating penilaian kamu. Semangat belajarnya :)",2021-05-04 07:23:50
17,gp:AOqpTOGkyDtbzgLfSbh2t4U4JlOqeGzGb85dA7chtr0GrBlpOHIquy-4QYIBfMsRL79YDutorjftNew5rRXBbYc,Linda Novita Ramadhani,https://play-lh.googleusercontent.com/a-/AOh14GgcROlSu-aH0loJQgFfGZFUpy5hhL8SOzQ3BeE13Q,"Kak mau tanya untuk calon mahasiswa biologi murni, pembelajaran melalui media apk Zenius apakah bisa?",5,0,2.4.0,2021-05-08 01:08:17,"Hai, Bantu kami agar dapat mencari solusi untuk Pertanyaan yang kamu berikan dengan cara mengirimkan detil kendala beserta screenshot via email ke cs@zenius.net ya. Yuk dukung zenius agar lebih semangat dalam menemani kamu belajar dengan merubah rating penilaian kamu.",2021-05-08 01:22:25
18,gp:AOqpTOEb8eIVEkwA7_DzbMTBbPKIpGJYqri4G5jBKiqs4ESnVnC1XLaqSxLMdwGYI38949Iv4rmb-ZHnLbFO36I,محمد رفقي,https://play-lh.googleusercontent.com/a-/AOh14GimP-N6iPNjcp_S30rKbii3od1CRLdyXmeGhDiRaQ,"Aku di kasih riview sama temenn aku, katanya ini aplikasi bimble online yang mudah dipahami dan ga rumit, ,❤️❤️",5,0,2.4.0,2021-05-23 08:22:36,"Hi, terimakasih telah memilih Zenius sebagai partner belajar kamu. Yuk dukung zenius agar lebih semangat dalam menemani kamu belajar dengan merubah rating penilaian kamu. Semangat belajarnya :)",2021-05-23 08:31:17
19,gp:AOqpTOGpT_o1iM73qbWTM0jMi8kC48h-xkvlaTd_FJdGZJerTxdcGjiQKrc4RpD0bouoXSY9pP55ZFMZlCGSQ2M,Dimas Ari Muzaqi Putra,https://play-lh.googleusercontent.com/a-/AOh14GiaWKbJzWUE0Zw7zHOw73PeijnoNlIKZ4j_UAf1qQ,"Terima kasih kenapa tim Zenius. Zenius benar-benar membantu banget, videonya lengkap dan mudah dimengerti. Yang membuat beda dari yang lain adalah, harga berlanggnan nya yang murah tapi tetap berkualitas. Bukan cuman itu, banyak banget soal latihan disertai pembahasan dalam bentuk video. Saya harap saya dapat terus konsisten belajar, dan bisa menggapai impian. Sukses selalu Zen😆👍🏽",5,251,2.3.9,2021-04-26 06:47:40,,
20,gp:AOqpTOErqcXh5LlseLZsBqL9y2MxlgQcPcSNrKHXnqh--INvzKDmH_5mEu7ZL_navETjN7xG9UHvpPaek3pEhbA,Nathalia Bunga,https://play-lh.googleusercontent.com/a-/AOh14GinxNjn59zNwdHMEPbO8EVpkHtmN1ByZhxqWNgdmg,"bagus bangettt!!! aku paham semua karna zenius, dan video penjelasan nya juga ringkas bngt, thank u zenius!!",5,1,2.4.0,2021-05-06 11:29:45,,
21,gp:AOqpTOHplVJcjX6EkIEVNA6Szvc-x5codKVrGvtZ4BUP3p5IrcW2upVH8lSe94wwYdlUYuQqikSw31GqzZWglJM,farid n Ai,https://play-lh.googleusercontent.com/a-/AOh14GgU9YqHJ0jEbwJpyREtyJLJS8rJcX_YzbdP-seg,Sanggat bagus apa lagi gratis jadi di saat pandemi ini semua dapar belajar miskin dan yang kaya juga bisa belajar,5,0,2.4.0,2021-05-11 23:08:02,,
22,gp:AOqpTOGsS_aHgcM-zapcxmHGddegAIdiY3o1KhJLsckJC4hXEJSwH7rnyEQ5NTkxKEEas7GWHunZ2sY6o4QmKMU,Elisabeth Yulia,https://play-lh.googleusercontent.com/a-/AOh14GiExkECkgMchyVKIsxfeyuIBolq-o8rStsWhqpczA,"videonya bikin ngerti , ga bertele"", langsung ke inti materinya:). makasi zeniuss",5,0,2.4.0,2021-05-10 14:41:30,,
23,gp:AOqpTOGz_-xRRv1TZTAGSw_2SWv5xf6NwJXLR-7PEfNgwS1sE2G9RMY2R32j6Be610PKR3C61tcMBAOXFts3LS8,Amel Dimas,https://play-lh.googleusercontent.com/a/AATXAJzvG5Vbgp_vx98-ve0amHyw917dg1O3znc_nael=mo,"Aplikasinya sangat membantu,materi dan pembahasan mudah untuk dipahami. Aplikasi Zenius keren👍",5,1,2.4.0,2021-05-11 05:10:56,,
24,gp:AOqpTOF7wCKGJbFgrs9dxZBPL_UhnvDWg5tNtQ15ebcp1h1DniMoNncGRv6KRwgQZtzbu5FVuNi2VpQBNTkXD9Q,Putri Aisyah,https://play-lh.googleusercontent.com/a-/AOh14GhiR5Q-Q0gj4A2peoQmi7yziWoQh1gup5X6cfCA,App Zenius ini udah bagus banget dari segi pengajaran materi secara keseluruhan. Benar-benar belajar dari konsep hingga akar. Tapi kekurangan aplikasi ini itu cuma masalah boros kuota untuk video jenis animasi & loading yang juga ikut makan kuota 40 an MB padahal belum nonton video. Juga terkadang masih terdapat beberapa bug/error. Saya harap kedepannya Zenius dapat diperbaiki supaya lebih irit kuota dan kualitas pengajaran nya jadi makin bagus.,5,1420,2.3.9,2021-04-29 08:37:35,"Halo Putri, terimakasih atas kritik dan saran dari kamu. Kami akan sampaikan ke Tim Zenius untuk dijadikan masukan dan perbaikan. Semoga Zenius bisa lebih baik lagi ke depannya. Yuk dukung zenius agar lebih semangat dalam menemani kamu belajar dengan mempertahankan rating penilaian kamu.",2021-04-29 08:59:14
25,gp:AOqpTOG0AM1p9hhjQ7KpltsWGM-ZvqCnoSrSolK1QtgiN88Oy5lB031LIuKEvNVDyBJOQZX0rEfemvojRwC-p0g,Ester Violeta,https://play-lh.googleusercontent.com/a-/AOh14GhjBRI-fZk_Jj4-ApOIkNc2rur_M2eRemqJzeSk9A,"jujur materinya nyantol ke otak hanya saja buat berlangganan menurut saya lumayan mahal harganya, saya harap zenius bisa mengerti tentang hal itu dan saran saya agar materi sekolah dri sd-sma digratiskan karena itu bisa membantu buat anak sekolah agar mudah belajarnya, terimakasih zenius.",5,27,2.3.9,2021-04-28 11:02:04,,
26,gp:AOqpTOFNKukE4WIqc40MkNAgrZxjZVVyeBKORB3-p51OdE9IbW15kGheeA5CwJpWmOCMqqFRr2zsQ2n2hPfvXr0,dwita sidhianti,https://play-lh.googleusercontent.com/a-/AOh14GiLXvv9Ed7uwTYtiyh4cm9UkJ6UwxR4p49NZxho,"materinya bagus, cara penyelesaian soal juga cepat dan gampang dicerna. saya download apk nya karna mau cari materi2 jaman sekolah, buat blajar persiapan CPNS. alhamdulillah masih banyak yg bisa diliat walaupun ga berlangganan.. terimakasiih..",5,36,2.3.9,2021-04-27 04:31:13,,
27,gp:AOqpTOGSeVC2sQHGZhWEp7xfmj3ZMmdB7wifmIMMzaqVpDyZZTrcaIH1a9ayctZprvH3greodt7H2Qb9Bj8lfDk,Venny Zahra Syahfrilina,https://play-lh.googleusercontent.com/a-/AOh14GhY4UaTqPKgs-Qn0Xlu9cZDhtZpH0kXmOm7Gl8V1A,"Wow! Aku ga bisa berkata-kata lagi! Karena Zenius, aku langsung paham materi² yg menurutku sulit! Aku awalnya pakai aplikasi sebelah, tpi hasilnya nihil. Aku malah ga paham sama sekali. Lalu.. hasilnya berubah ketika aku download Zenius ini. Aku benar² berterima kasih kepada developer dan kakak² pembimbing yg tlh membantuku dlm memahami materi² sulit sebelumnya. Menurut pendapatku.. APLIKASI ZENIUS ADALAH APLIKASI PALING TOP BUAT KALIAN YG KESULITAN BELAJAR! Jadi,.. BURUAN DOWNLOAD SEKARANG!!! ❤",5,196,2.3.6,2021-03-29 13:02:56,,
28,gp:AOqpTOEXO9NuMtBA1Vr47HNbjXfpivOqAet9Wc4gTY9eI0vtKA4ho4dMsLm-uromaH-skDTdX4VQ4Kg3v6DDJTo,Ranti Rahmadini,https://play-lh.googleusercontent.com/a-/AOh14GgnOpbF_u_bpquD8np8CpqBo9fRYTxO9Tkvk6mGNQ,"Sangat membantu, saya lebih bisa memahami pelajarannya, vidionya banyak dan lain-lain ☺❤",5,0,2.4.0,2021-05-23 03:19:17,,
29,gp:AOqpTOFzvMqndUFUakjIWAg3N7tL-mtbWEnmyfJD8HWWU6UBtVEGD_N-6utyAOm1RTFbdUqU2TghTFv8TO-stO0,05_ALDA ZAENIDA,https://play-lh.googleusercontent.com/a-/AOh14GhPBDU99pJK96Ti1siLAkOD2hGwIlOGuGSGILC3bSE,"belajar di zenius bener2 ngerubah pola pikir aku, ngerubah cara belajarku juga yg dulu suka nge hafal jd mahamin konsep, aku juga sbg anak rumahan yg ga mampu bimbel mahal merasa terbantu bgt sama zenius, serius ga boong, makasih ya zenius semoga berkah selalu😭😭❤❤❤",5,4,2.3.9,2021-04-30 05:02:08,,
30,gp:AOqpTOHc4obK2y8yiAQvJv4Ooz-CJmBjd3FsHtm6P9u9_ioX6dwqavT0ud72hN0ab7zTVOvyIfj5pSk-duF5fSI,Temennya Ilham,https://play-lh.googleusercontent.com/a-/AOh14GhWAJ4XSzYyfh8hoTDy-_k8I16ZUzz_Em9k2M4y_Q,"Terima kasih ZENIUS, aplikasi ini sangat membantu siswa dalam menekuni kegiatan belajar, selain itu banyak keunggulan yang lain loh, temen aku juga udah pada download ini, akhirnya mereka juga bisa paham semua pelajaran & mengerti teknik menguasai berbagai materi, aku juga ingin adick kelasku pintar, semoga mereka mau download ZENIUS, dan juga semoga zenius semakin sukses dan berkembang agar dapat mencerdaskan kehidupan bangsa, terima kasih ZENIUS. 👍👍",5,60,2.3.5,2021-03-16 13:47:01,,
31,gp:AOqpTOEmTzlf2jMYMb__JonEoej8AYJ8YRkcE6pa619JNR6ziR6suPW4t6r6pyYVBpADldsF1w05PZeAUpsb1A4,Lalu Harianto,https://play-lh.googleusercontent.com/a/AATXAJzp8_HPU4dXscycbcqDsaADgBdrGbgYTVqXJuPE=mo,"penjelasan video nya mudah di mengerti, pokoknya recommended bgt buat kalian yg males belajar lewat buku, bisa pke apk ini aja dan saran semoga aja kedepan nya mapel nya lengkap kek agama islam, ips, seni budaya dll🤍💌🌷",5,53,2.3.9,2021-04-30 08:36:48,,
32,gp:AOqpTOHk6SkbWp_cESK2MnEfBysLdw9JsdMIWH0BI8BqcgT_vQ9dQtDI95Q06t3iWzZGKebfhVqBXyoRfYLZh_c,dOnutpillOw,https://play-lh.googleusercontent.com/a-/AOh14GjQmAIMFpOuiexZmzoHaM03C_yjgTg9HDnO6qHK,"OKEY. Meski gaada materi buat anak SMK. Aplikasi ini memang kayaknya dibuat untuk difokuskan hanya ke unbk dan utbk(khusus untuk kls 12,gatau buat kls yg lain) . Seru bgt , banyak fitur gratis yang bisa dimanfaatkan. Nangis bgt gua install ginian udah lama tapi jarang dibuka appnya , setelah di-update nyesel aja gitu kenapa ga dari dulu rajin absen di aplikasi ginian huhuuu. Btw aku lebih suka versi yang sekarang. Jangan di-update lagi ya min😹 GBU ya buat Zenius sama Developer nya ❤️❤️❤️",5,9,2.3.5,2021-03-18 07:55:20,,
33,gp:AOqpTOHep5nuXjzcHPaqDjJSJ-axeCD7rWjbiPVmL0a7NsfdNgc9mEzAnIshbzxUjlhw78MePxGtoUOs94gYR18,Desyantika Natalia Sitepu,https://play-lh.googleusercontent.com/a-/AOh14GgUs7cTf0g3zpKhEC0lzSXGCELOkq1WoMmqqbuGLQ,"Seneng banget belajar di zenius, benar benar gampang di mengerti, luvvv banget dehhh🥰🤩",5,0,2.4.0,2021-05-19 11:50:37,,
34,gp:AOqpTOGiZu76STxjdyCKmsLd2ARRwPfTXqGuK_1REBMeWPwXOQOnMxCBrQYJiXLe-guTPolHaJzTK5oXsN9noYU,kurtaayuafiza alviza,https://play-lh.googleusercontent.com/a/AATXAJztFyMA-3bDPxk87dHfKsg-Smb1xEY4hSYIWvhH=mo,Zenius sangat membantu sya dalam memecahkan masalah pelajaran dan materi. Dari yg tdk tau.. sampai menjadi paham akan semua materi yg sama sekali tidak sya mengerti. Thanks Zenius 😄. Bagi pelajar wajib banget deh nyoba aplikasi yang satu ini .. karena akan sangat membantu anda dalam mengatasi kesulitan.,5,116,2.3.8,2021-04-17 16:48:06,,
35,gp:AOqpTOHqfdMKoU-6zE6EOtAVnSfLoj8jxMEcJ7xkA9I7PYEe2aRHHjHM-pMSCnyHPafXqXrjdwhI6MToZ-b9y-A,Azzam bandung,https://play-lh.googleusercontent.com/a-/AOh14GjClyaU7Ut7dFEGCBmnYyQOgsmdGhVl2pdcPBI,"Parah sih. Bagus bgt aplikasi zenius ini. Aku kan masih SD kelas 5, terus aku download aplikasi belajar lain tapi g ngerti sama sekali. Terus aku download aplikasi zenius ini, dan ternyata si tutor tutornya itu ngebahasnya pakai bahasa yg gaul gitu atau istilahnya ngebahasnya seru bgt. Tapi sayang di SD, mapel di zeniusnya belum lengkap. Tapi aku tetep kasih bintang 5 karena membantu bgt apa lagi di masa pandemi Segitu dulu yah bye bye Semoga sukses selalu zenius",5,182,2.3.9,2021-04-23 21:32:12,,
36,gp:AOqpTOGVLPOWI9Zo741DU3Q4lXIUMA9ZQOPeZ1q4F1NOG9iCdds1-V_uygk6K6tELxwdzQ2MVZQhXQxldYVOuTw,The Life,https://play-lh.googleusercontent.com/a-/AOh14GgZuC0JzGxKXd6yY3fbe0UDDHWMCL_nF07LjBz9,Belajar di zenius sangat seru banget dan bisa membuat paham materi pembelajaran di sekolah. Saran saya kalau bisa aplikasinya bisa dipakai di laptop atau pc biar mantep lagi pokoknya 🤙👍😎,5,0,2.3.6,2021-04-28 05:12:14,,
37,gp:AOqpTOF2JuaQZV484d_qsKiH86D1kWQ_lZvssBPzYcEFEH9nELJ3CiCEOr5jiGJbR--ZlEQZ-huY0GlVfbTXq4Q,Nindi Amelia,https://play-lh.googleusercontent.com/a-/AOh14Ggi-BOD85W9uk-n8Q4G9q6JlybjMRutLodVozBO,"Sudah bagus soh, fiturnya mudah banget ga ribet, cara pengajarannya asik banget apalagi pas diajar bang sabda uwah makin semangat belajar, seru abis. Tapi, Saya pengguna premium, tapi coba log in di laptop fitur premiumnya ilang. Kan ga bisa akses materi sepuasnya. Tolong dibenahi ya fitur di laptop, kalo bisa ya ada app-nya juga buat PC , kan enak kalo belajar di laptop ngga keganggu notifikasi.",5,90,2.3.6,2021-03-19 13:57:13,,
38,gp:AOqpTOF_gmophntFa3Vv9BBT2yA4WUG3H-2fVNAfgzVJ3Ke4xoPOkZtsctZFikMbBU7vzfTjt3XeGz1f3cE4D1A,Susila Wati,https://play-lh.googleusercontent.com/a/AATXAJxrL-gHtMSrlsk7KuloXO4UdqXXMDigHW9CEkAo=mo,"suka banget, menurut aku zenius ngk cuman bantu buat bisa lulus ujian tapi juga buat mantepin pelajaran dasar buat keperguruan tinggi. Kalok dasarnya udah paham, bakalan lebih mudah buat masuk pelajaran yang lebih rumit😉",5,22,2.3.9,2021-05-16 11:53:42,,
39,gp:AOqpTOGzDIdZ2bNyGEGptT_XWY1wHXY9dxCXMWVvX8wXa2SgxSLLDudxvVdbbmEa6AV8Bdt1HMUG5DJco1IGmvk,Michael Halawa,https://play-lh.googleusercontent.com/a/AATXAJzQgDAtnwIR9dIdA9kbfveAOD9tJ4JmtbpJUv86=mo,"Terimakasih Zenius! Saya sangat senang menggunakan aplikasi belajar ini karena dengan Zenius, pola pikir saya berubah 180 derajat dan membuat saya lebih percaya diri dalam menyelesaikan soal-soal.",5,2,2.3.6,2021-03-26 16:37:38,,
40,gp:AOqpTOHxpMCrH_6yDcjSBAVi4mPuAfrVmRkpnIv3oa3GPy3KLmwTfEfuxyQwNx3ogu2wThXI5Ur4YnIRtwb42uY,Atikah Saputri,https://play-lh.googleusercontent.com/a-/AOh14GgMj3hdaFEwNVEj0bT49WBxfEPawRnCcQhXHGIGPPY,"Sumpah best bgt!!! Video materinya free dan aku jadi tau carcep"" berhitung dll. Wajib download sih kalian, baik untuk SD, SMP, SMA, dan yg mau UTBK. Sumpah bgus bgt dah.. Nyesel gua baru tau dan coba zenius sekarang hmm..",5,118,2.3.6,2021-03-19 00:07:54,,
